"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000188706",1600.23070699398,0.756475925734139,0.136067734887584,5.55955404386736,2.70464838888767e-08,1.14099999581347e-06
"ENSG00000112936",1960.88796191052,3.28463983451634,0.591135785656255,5.5564895819492,2.75254141246456e-08,1.15797888032711e-06
"ENSG00000176771",113.588652626973,-2.21467343132945,0.398676613346396,-5.5550623166481,2.77512738351233e-08,1.16424665438488e-06
"ENSG00000136237",117.050766902385,3.15813736169018,0.568677796212639,5.55347401063166,2.80047318670836e-08,1.17163443129e-06
"ENSG00000075213",732.800793006738,-1.27097055642328,0.228888386635673,-5.55279616893066,2.81135827495913e-08,1.17294823896022e-06
"ENSG00000129038",4264.63301896661,-0.522868852246606,0.09424203054214,-5.5481492624759,2.88709356586728e-08,1.20123714436978e-06
"ENSG00000143127",254.825348705396,3.11232315157796,0.561355634498344,5.54429840961567,2.95135135870887e-08,1.22460866651084e-06
"ENSG00000078053",359.085089052368,1.08046122991638,0.195036546592686,5.53978856164233,3.02837058003057e-08,1.25313312662741e-06
"ENSG00000094916",2231.84557585399,-0.686893773442648,0.124025412819906,-5.53833087772154,3.0536793139542e-08,1.26016275776121e-06
"ENSG00000197872",312.39292722291,-0.884355313643485,0.159934335209244,-5.52949004031231,3.21163033365923e-08,1.32174297291492e-06
"ENSG00000131242",51.397289839698,-2.41019788243502,0.436060295535622,-5.52721242248051,3.25358930208472e-08,1.33538238428382e-06
"ENSG00000100739",207.622199634987,-1.85617815665783,0.337001958756081,-5.50791503856307,3.63108567890012e-08,1.48629169207952e-06
"ENSG00000140450",1277.98133414701,-0.717993455739251,0.130408820058096,-5.50571238524659,3.67678390026095e-08,1.50094048974264e-06
"ENSG00000109686",5986.93708031536,0.729185181497184,0.132484436096995,5.50393089919882,3.71415174185898e-08,1.5121190357649e-06
"ENSG00000166793",175.761269968605,-1.4313722081899,0.260255833652493,-5.49986598994413,3.80080006947999e-08,1.5432471059591e-06
"ENSG00000114670",183.850385012472,-1.10814621492034,0.201553898936119,-5.49801428188474,3.84091829560191e-08,1.55536651301847e-06
"ENSG00000122877",16.8857879787904,-2.94569394037597,0.536182823086799,-5.49382377342422,3.93322989999283e-08,1.58850044894377e-06
"ENSG00000163719",607.167514592895,0.564578986253054,0.102785295053951,5.49279919814127,3.95612523769827e-08,1.59349778523778e-06
"ENSG00000111801",728.965665653707,-0.7731999033995,0.140854218690937,-5.48936276517254,4.03386388830358e-08,1.61621345471846e-06
"ENSG00000166825",4259.24411849857,1.09838668049674,0.200086459729695,5.48956027299698,4.02935604662287e-08,1.61621345471846e-06
"ENSG00000139291",732.204699827721,0.728518841903474,0.132744948386339,5.48810972288905,4.06257697323036e-08,1.619150743673e-06
"ENSG00000166949",4913.68978134122,-0.521671144662483,0.0950498405147396,-5.48839579148569,4.05600439172388e-08,1.619150743673e-06
"ENSG00000008130",1713.6319552007,0.830141261205871,0.15138528776809,5.48363234925167,4.16680278520269e-08,1.65633144834369e-06
"ENSG00000106524",345.72724615121,-0.729986690329963,0.133187518242109,-5.48089415558439,4.23181607720547e-08,1.67777105992871e-06
"ENSG00000169908",964.786100307827,1.18608648440018,0.216573149535285,5.47660911311139,4.33553476606975e-08,1.71440402172654e-06
"ENSG00000181830",754.860531859606,0.769481311960663,0.140615000865468,5.47225621181665,4.44341787986803e-08,1.75248864038024e-06
"ENSG00000169692",605.670963819378,0.64546627713779,0.117965117620734,5.47167069517115,4.45812654992553e-08,1.75372276879538e-06
"ENSG00000049759",1363.72905043685,-1.09959679845945,0.200990326934696,-5.47089412326161,4.47770752595725e-08,1.75686218861717e-06
"ENSG00000134684",1262.50877637652,-0.723927508528711,0.132519575508424,-5.46279676607242,4.68691082126837e-08,1.83419287824572e-06
"ENSG00000131386",13960.2143787931,1.56065087530489,0.285881658611399,5.45908010638171,4.78607799110174e-08,1.86817399936175e-06
"ENSG00000144746",5784.89898975036,0.510971595530229,0.0936473652889445,5.45633712121692,4.86056714748021e-08,1.89237247939814e-06
"ENSG00000070404",1824.48223262583,1.72902324025048,0.317507427296959,5.4456150993701,5.16266663446788e-08,2.00483554305169e-06
"ENSG00000173757",1550.0070829707,0.471707853036492,0.0866682305579924,5.44268470695104,5.24834941684539e-08,2.0328964684942e-06
"ENSG00000164070",633.667353672745,-1.3832394718902,0.254200282857859,-5.4415339603051,5.28237201514515e-08,2.04085520840238e-06
"ENSG00000179222",4891.79128051872,-0.73325738362036,0.134858610967568,-5.43723072897954,5.41150432209846e-08,2.08542577501733e-06
"ENSG00000173918",1004.03711728693,1.24471380959374,0.229041915020768,5.43443679066721,5.49697783407328e-08,2.11298805322436e-06
"ENSG00000062716",3141.67450479577,0.482884870217973,0.0888976842574561,5.43191731316074,5.57517567495799e-08,2.13762115436047e-06
"ENSG00000174136",2557.44864888562,-0.998625445275567,0.184199854145771,-5.42142364827976,5.91262501424355e-08,2.25558452999291e-06
"ENSG00000241399",3857.61846733801,1.81251353580373,0.334310432820688,5.42164813856077,5.90520307137766e-08,2.25558452999291e-06
"ENSG00000011198",1155.15273140287,1.09691083703939,0.20252164694057,5.41626464928597,6.08570043516219e-08,2.31577721332993e-06
"ENSG00000073792",2530.97391782678,0.897558040891776,0.165754019205668,5.41500016224693,6.12886503187199e-08,2.32635741623311e-06
"ENSG00000131979",86.0006826869327,1.59930954313763,0.296155588819119,5.40023421308598,6.6553948277571e-08,2.51989886665953e-06
"ENSG00000170791",396.82678704092,0.702238678473317,0.130075406199259,5.39870448221071,6.7123833190186e-08,2.53513828844231e-06
"ENSG00000153066",736.879893567037,0.607356067060531,0.112873916578392,5.38083629479373,7.41405946967004e-08,2.79318235492917e-06
"ENSG00000106617",1034.82969084477,1.56765715928966,0.291788572701475,5.37257900395403,7.76184035884748e-08,2.9169496832443e-06
"ENSG00000087116",4504.92532616987,0.671184323926496,0.12507879687323,5.36609194128049,8.04609382162609e-08,3.01628937941899e-06
"ENSG00000108950",1128.12910754915,1.10704787634144,0.206327463875076,5.36548967136883,8.07299001447486e-08,3.01889959924004e-06
"ENSG00000051108",2297.88081894568,0.68908814947958,0.12888003793668,5.34674074054924,8.95521452305723e-08,3.34055970324388e-06
"ENSG00000117758",1730.78698028405,0.814249098308212,0.15246822930689,5.34045093859705,9.27156672200973e-08,3.45007071264956e-06
"ENSG00000137872",281.798465852368,-1.07371559857329,0.201129855433917,-5.33841977988231,9.37601746152899e-08,3.48038687389354e-06
"ENSG00000087266",437.048022586953,-0.929443350619032,0.174147468598279,-5.33710514485316,9.44422781756909e-08,3.48860561700205e-06
"ENSG00000138166",406.574968834165,1.35489949551583,0.253856441023029,5.33726656710246,9.43582656080188e-08,3.48860561700205e-06
"ENSG00000113657",4754.06009837083,-0.575571823641333,0.107900672336819,-5.33427467295706,9.59272241914502e-08,3.53483652160466e-06
"ENSG00000166979",131.814404155007,1.38946405954994,0.260770639731036,5.32829946263528,9.91365741050981e-08,3.64423158937308e-06
"ENSG00000167191",3003.50680503853,1.89288748238602,0.355444155388711,5.32541456566073,1.00723049880064e-07,3.69358496473019e-06
"ENSG00000138380",244.958743264716,-0.80370353019413,0.151204395883096,-5.3153450036963,1.06455432431956e-07,3.89436600043954e-06
"ENSG00000206538",12605.0452529272,1.21127628831019,0.227936314898626,5.31409963721181,1.07185961794051e-07,3.91164190691785e-06
"ENSG00000138468",330.069933633195,-0.794200167318555,0.149469716451427,-5.31345202341804,1.0756776580449e-07,3.9161389738197e-06
"ENSG00000242616",894.412203523676,0.444511773002417,0.0836987006349043,5.31085631712956,1.09111330586169e-07,3.96280839742812e-06
"ENSG00000160446",290.427606712904,0.896268280856525,0.168989573803318,5.30368981165467,1.1348508513686e-07,4.11179812056877e-06
"ENSG00000174697",122.323402213409,3.02923212416171,0.571711055721808,5.2985368987437,1.16734288851778e-07,4.21942912806724e-06
"ENSG00000119711",662.27687718883,1.08736193134304,0.205298731901629,5.29648635074892,1.18052158212179e-07,4.25690460981773e-06
"ENSG00000159423",479.420053323307,0.897358851847518,0.169439537605422,5.29604167084791,1.18339843718612e-07,4.25714235895102e-06
"ENSG00000147883",499.332689955116,-1.43853476792702,0.271715286896652,-5.29427248778304,1.19491149061094e-07,4.28837311026132e-06
"ENSG00000085377",640.419377302493,0.541865087227668,0.102456282232915,5.28874438363712,1.23158860012238e-07,4.40955303755399e-06
"ENSG00000164050",3546.32583915064,0.75613573270913,0.1430077454985,5.28737607934013,1.24083364879539e-07,4.43217585165239e-06
"ENSG00000128309",604.970616828703,0.959909840425611,0.181584369616086,5.28630213302553,1.2481368424146e-07,4.44777234785157e-06
"ENSG00000101974",1402.30667148248,0.541740100555751,0.102621487666625,5.27901234793674,1.2988205332482e-07,4.61752041691172e-06
"ENSG00000149792",745.752830023635,-0.554856565652011,0.105199484548127,-5.27432779766306,1.33243562860511e-07,4.72593386305021e-06
"ENSG00000116991",131.94865613851,-3.05009885733583,0.579068528813016,-5.26725025721561,1.38482366022159e-07,4.90026970421868e-06
"ENSG00000158292",633.081742514408,-0.883476240183092,0.167883925870387,-5.26242304379497,1.42169177690263e-07,5.01900278815627e-06
"ENSG00000114745",993.935543098474,0.542143788701013,0.103038943531987,5.26154257911926,1.42851797680871e-07,5.03137319971348e-06
"ENSG00000123689",42.2870627629486,-2.68846256605938,0.511580885118853,-5.25520527498752,1.47859459410042e-07,5.18363776103029e-06
"ENSG00000187288",19.9313822219959,3.4666895274455,0.659619725633537,5.25558801946968,1.47552262167204e-07,5.18363776103029e-06
"ENSG00000171862",361.533347198594,-0.673898248051482,0.128296686411897,-5.25265513006258,1.49922096527997e-07,5.23591553019478e-06
"ENSG00000185222",2805.05518718396,0.682568144192467,0.129950904615239,5.25250783142622,1.50042082542393e-07,5.23591553019478e-06
"ENSG00000169764",3269.00521198928,0.924722485860958,0.176544916522014,5.23788792154573,1.62424644812301e-07,5.65499136938459e-06
"ENSG00000126561",816.269023047796,0.706126474833991,0.134860044812461,5.23599466258479,1.64098694687809e-07,5.70017140148364e-06
"ENSG00000138073",1741.20252620684,1.13281537055417,0.21641707539786,5.2344084609387,1.65514072547377e-07,5.73617992844399e-06
"ENSG00000113580",2834.96510336268,-0.955777902009578,0.182667460313482,-5.23233804405741,1.67379287117423e-07,5.78757831824969e-06
"ENSG00000198585",1314.48211854789,0.659731085306774,0.126103296306348,5.23167200724128,1.67983620707593e-07,5.79524358910365e-06
"ENSG00000076513",6780.42112411141,0.667926620543023,0.127767246058369,5.22768268980211,1.71647762853957e-07,5.9081940191436e-06
"ENSG00000102554",172.555485416586,2.76380963140476,0.529100311497893,5.22360235166061,1.75475399084937e-07,6.02624698217999e-06
"ENSG00000197381",1934.62681776918,2.27319471468175,0.435566413187558,5.21893939903694,1.79950626091373e-07,6.16595527636616e-06
"ENSG00000078674",2913.28851266852,-0.366794499362991,0.0703361695696374,-5.21487737542831,1.8393887372034e-07,6.28838429457009e-06
"ENSG00000060718",335.346145943399,2.21451821207067,0.425640936464095,5.20278484129657,1.96324119510679e-07,6.69668646393972e-06
"ENSG00000198833",1415.46824952277,0.44657673446639,0.0858682240924479,5.20072167773721,1.98516188526253e-07,6.75624196680922e-06
"ENSG00000074219",572.768613097349,-0.772237720702893,0.148507744842016,-5.19998281250858,1.99306955712019e-07,6.76794583914467e-06
"ENSG00000032742",228.288602398995,-0.708636631127259,0.1364689055386,-5.1926600299936,2.07310540376766e-07,7.02397792842531e-06
"ENSG00000133943",545.767954001238,-0.90189404918142,0.173851326729483,-5.18773175993527,2.12870922126044e-07,7.1962725794619e-06
"ENSG00000182809",823.290613914174,0.750844556588405,0.144763039576849,5.1867145010437,2.14036468617348e-07,7.21955972652503e-06
"ENSG00000143384",5989.4705969563,0.59567942667125,0.114915950290008,5.18360963093427,2.17632204475454e-07,7.32453274840168e-06
"ENSG00000170989",247.221432217298,-1.45118909248896,0.280003540780916,-5.18275264820462,2.18634907242706e-07,7.3419637919973e-06
"ENSG00000124226",1582.86961783047,-0.551099757349902,0.106361913631502,-5.18136369057088,2.20269528956898e-07,7.36607494806829e-06
"ENSG00000154736",3841.29977982161,2.16085162716317,0.417079961124396,5.18090493088611,2.2081201891205e-07,7.36607494806829e-06
"ENSG00000168556",375.230864198718,1.15469296162959,0.222862392127477,5.18119253143937,2.20471776320886e-07,7.36607494806829e-06
"ENSG00000080200",1676.41460285903,-0.643615370442444,0.124287208892937,-5.17845220095711,2.23734381274721e-07,7.43082720264398e-06
"ENSG00000196715",1015.74534403816,0.646106337754646,0.124764823859526,5.17859375557732,2.23564711378939e-07,7.43082720264398e-06
"ENSG00000115993",5279.44649413598,0.876474691538231,0.169350289853281,5.17551338292706,2.27285137301134e-07,7.53223939699272e-06
"ENSG00000138735",7517.1305461271,-1.13094722692476,0.218579800536652,-5.17407017550608,2.29048732541587e-07,7.57411147236317e-06
"ENSG00000126950",788.008759227914,-1.62793879447226,0.315058442923871,-5.16710099676849,2.37752805071708e-07,7.8448066074314e-06
"ENSG00000145244",186.716887235805,1.79866913561567,0.348500593528255,5.16116520033943,2.45417485115617e-07,8.0801039392957e-06
"ENSG00000116001",1408.01407940729,-0.652374661761323,0.126421949021104,-5.16029587277143,2.46559866366567e-07,8.10010667271511e-06
"ENSG00000242265",557.882685694694,-0.878690177491098,0.170382171046045,-5.15717209198865,2.50707365466212e-07,8.21853474022895e-06
"ENSG00000168077",2139.56643241339,-0.591439035466741,0.114907767678821,-5.14707619349001,2.6457788026375e-07,8.65449675290386e-06
"ENSG00000168214",6002.10144477733,-0.760416664719242,0.147857797405651,-5.14289187355486,2.70541344884393e-07,8.83049281955633e-06
"ENSG00000138356",4417.1290161387,1.4444521271458,0.281002401454205,5.14035509899798,2.7421972843422e-07,8.93130706911025e-06
"ENSG00000065809",2322.28065222414,-1.10106036521204,0.214342947943316,-5.13690968504931,2.79293093901831e-07,9.07702555180951e-06
"ENSG00000103404",302.484860302797,0.675831183129631,0.131601194740876,5.13544868996325,2.81471668717769e-07,9.12824073389852e-06
"ENSG00000126878",88.1203023337638,-2.42813598771126,0.472861897237118,-5.1349791596629,2.82175290693481e-07,9.13150593494183e-06
"ENSG00000017797",3378.61384040889,0.546050729837518,0.106559344158928,5.12438148101876,2.98516049823187e-07,9.63971337861871e-06
"ENSG00000100592",771.632425384616,-1.03226387811986,0.201638986604175,-5.11936652481912,3.06563648003684e-07,9.87852435960807e-06
"ENSG00000196152",135.018961421714,-0.795834754401095,0.155671952707408,-5.11225523005354,3.18335321671087e-07,1.02360688889779e-05
"ENSG00000105643",318.181932822209,0.715633600823403,0.140013103433666,5.11119019058418,3.20135485574726e-07,1.02721439174348e-05
"ENSG00000136560",1181.09528334692,0.555750602539555,0.108771474213484,5.10934145701468,3.23283636380245e-07,1.0351227638433e-05
"ENSG00000164305",525.121783907805,0.785259141855361,0.153816505571464,5.10516825836046,3.30500309946981e-07,1.05599729834325e-05
"ENSG00000081377",2348.27227486534,0.815778487829567,0.159847657028208,5.10347478965932,3.33472954564525e-07,1.06325218881678e-05
"ENSG00000073712",3869.60314739976,0.614345092395519,0.120396085099811,5.10269990827537,3.34841740641595e-07,1.06537356344894e-05
"ENSG00000163399",6567.65788506581,0.394808834634357,0.0774062045193036,5.1004804729303,3.38792334533018e-07,1.07343303483317e-05
"ENSG00000198517",819.406592066286,0.781220645905418,0.153164064683254,5.1005478832192,3.38671684456022e-07,1.07343303483317e-05
"ENSG00000142871",5245.9490895678,1.78784905196994,0.350735866015755,5.09742294758537,3.44308486717583e-07,1.08863299192856e-05
"ENSG00000205213",392.7418020861,-1.12221933226995,0.220520615328426,-5.08895429390402,3.60043370019882e-07,1.13601184144815e-05
"ENSG00000110900",263.708684322235,-1.49050550252069,0.293090292465606,-5.08548232690308,3.66692978151092e-07,1.15458735012438e-05
"ENSG00000203965",180.520109032928,-0.943190759903513,0.185488146312064,-5.08491123910793,3.67798031991206e-07,1.15566414823793e-05
"ENSG00000196372",285.231490417116,0.862581664834818,0.169659272414241,5.08419995300188,3.69178864236819e-07,1.15760122129744e-05
"ENSG00000082146",1109.00297731267,0.921631697119122,0.181307773100296,5.08324426117842,3.71042045049404e-07,1.1610396223705e-05
"ENSG00000171132",404.930443582885,-1.16631825838947,0.229705357829067,-5.07745343605514,3.8252721287137e-07,1.19451023483235e-05
"ENSG00000149633",254.953896203316,-1.56320912819913,0.308016529917741,-5.07508193997447,3.87329052991702e-07,1.20701615381879e-05
"ENSG00000071242",11251.1312604923,0.901278706269218,0.177686392463169,5.07230010005429,3.93035915791539e-07,1.22228520424289e-05
"ENSG00000156804",3733.32718976512,1.09845460501387,0.216704419512968,5.06890725847949,4.00106110463994e-07,1.24172275470844e-05
"ENSG00000092621",1241.44615445827,-1.4161867848077,0.280038564898589,-5.05711342050532,4.25650106756726e-07,1.31829670078336e-05
"ENSG00000129484",227.626181491532,-0.795635406105553,0.157455757429131,-5.05307280658605,4.34758072217375e-07,1.34375734770044e-05
"ENSG00000164048",191.924969330157,-0.686836661536932,0.136047359679203,-5.04851151214166,4.45265644712505e-07,1.37343140308979e-05
"ENSG00000089041",153.445527748107,-1.63737166793026,0.325047449167444,-5.0373312330988,4.7206746714131e-07,1.45066170643467e-05
"ENSG00000131080",1117.36978489468,-0.925997620221897,0.183829274112226,-5.0372696334349,4.72219360364669e-07,1.45066170643467e-05
"ENSG00000097096",202.362232341925,1.2240317028473,0.243021789732509,5.03671586072415,4.73586978451375e-07,1.45109936659519e-05
"ENSG00000106484",941.131965022028,-1.97514728167198,0.392171576658513,-5.03643659874887,4.74278102650789e-07,1.45109936659519e-05
"ENSG00000003096",414.075308683702,-0.964578629321616,0.191741904271291,-5.03060941731786,4.88923265861601e-07,1.49289170594233e-05
"ENSG00000197442",1550.57824608722,0.672472074371634,0.133760983274917,5.02741575239106,4.97133774510525e-07,1.51490764888569e-05
"ENSG00000188042",1240.62443645537,-0.765622787126077,0.152344073422533,-5.02561583083439,5.01819567035405e-07,1.52611593227936e-05
"ENSG00000177426",1040.45736130932,0.887270063514422,0.176609741381699,5.02390217307891,5.06320347339978e-07,1.53671776762805e-05
"ENSG00000152779",55.6832349115518,2.90646220647389,0.578819684939124,5.02136033396924,5.13068044268109e-07,1.54789153992839e-05
"ENSG00000169271",86.0423130306546,2.44561944947893,0.486984202209802,5.02196875870178,5.11445038076831e-07,1.54789153992839e-05
"ENSG00000267669",71.4304164551298,1.61077190758907,0.32076614607263,5.02163936971188,5.12323085563869e-07,1.54789153992839e-05
"ENSG00000196476",112.846859819524,-1.02452502093551,0.20408017809854,-5.02020838320133,5.16154549880709e-07,1.55410748666866e-05
"ENSG00000176971",2457.21935949509,1.28263218408286,0.255582358711152,5.01846915628646,5.20848535926355e-07,1.565129181866e-05
"ENSG00000104936",2004.51758656222,0.871523353652292,0.173688528376582,5.0177369904517,5.22836860333335e-07,1.56799292074225e-05
"ENSG00000166341",2099.56419964954,-0.658934279012852,0.131433152771169,-5.0134556245492,5.34611011970457e-07,1.60013513365466e-05
"ENSG00000162694",918.028754007795,-0.448786236793376,0.089627397698796,-5.0072438597579,5.5214955168958e-07,1.64936981466246e-05
"ENSG00000104964",5695.70092228863,0.446765436869728,0.0892316127846453,5.00680670143178,5.53404517675742e-07,1.6498644527951e-05
"ENSG00000144724",3408.0745976034,0.905408076264519,0.180924967120227,5.00432909109147,5.60569208426523e-07,1.66467071796465e-05
"ENSG00000165633",2313.2210214077,0.617537471172836,0.12339720954611,5.00446868648257,5.60163163714973e-07,1.66467071796465e-05
"ENSG00000211448",661.830448623151,1.46914328901256,0.293617353505356,5.00359829374239,5.62699532980428e-07,1.66772689373554e-05
"ENSG00000075240",568.647670737819,-1.00551441734069,0.201059768498821,-5.0010721928519,5.7012357468858e-07,1.6836802729524e-05
"ENSG00000166272",2587.2804339681,0.711965434910583,0.14236431165519,5.00101062290794,5.70305698266478e-07,1.6836802729524e-05
"ENSG00000131236",7167.07900434856,0.545312215704387,0.109089513778704,4.99875924656325,5.77003914997496e-07,1.70014091296441e-05
"ENSG00000197045",1873.54601772008,0.576603931551292,0.115358719653903,4.99835585277997,5.78212062884281e-07,1.70039256162766e-05
"ENSG00000150990",373.367493598381,0.639529313959456,0.128043057732905,4.99464262477628,5.89448167633573e-07,1.73007606566094e-05
"ENSG00000184575",3434.22990481484,-0.531340222338499,0.106403895139215,-4.99361627357073,5.92590815683035e-07,1.73593576470398e-05
"ENSG00000170624",2127.49523230179,-1.18381487576846,0.237545634982073,-4.98352611639359,6.24358820892002e-07,1.82546608926822e-05
"ENSG00000145901",2605.13238921682,0.638567875783959,0.128244887603036,4.97928523872668,6.38195265624814e-07,1.86232510556605e-05
"ENSG00000158301",367.961893864344,-0.919546413334413,0.184790640960431,-4.97615251808837,6.48605487047808e-07,1.88906348102674e-05
"ENSG00000198691",40.3621275403212,1.8309282359261,0.368125325180878,4.97365465151432,6.57023127332037e-07,1.90990696035388e-05
"ENSG00000108468",1468.14631849113,-0.470808339774181,0.0946792839708082,-4.97266476919431,6.60388007026095e-07,1.91234729759277e-05
"ENSG00000123610",319.899107608552,-2.42972657705967,0.488597906364393,-4.97285507246444,6.59739827577902e-07,1.91234729759277e-05
"ENSG00000101825",4737.75731695119,-1.33086172999372,0.268131660505697,-4.96346357414009,6.92470333728665e-07,2.00142427563371e-05
"ENSG00000114767",205.762638337664,0.964845441108193,0.194424778005738,4.96256419065947,6.95685634260769e-07,2.00688741540559e-05
"ENSG00000135678",858.384735747728,1.45434512860971,0.293110811831346,4.96175872709373,6.98577377053015e-07,2.01139817024105e-05
"ENSG00000126803",470.062830404187,2.55666896539784,0.515317932397918,4.96134290049046,7.0007479044143e-07,2.01188476304278e-05
"ENSG00000146411",1030.22429994008,-0.900330380274352,0.181521956324479,-4.95989795672415,7.05302191083989e-07,2.02306850075133e-05
"ENSG00000116649",1261.85035183926,0.795773820479322,0.160571732891513,4.95587738980791,7.20046142335492e-07,2.06145535456919e-05
"ENSG00000258947",525.238151708243,-1.43727634338681,0.290781075036054,-4.94281253760618,7.70035198549015e-07,2.20041190226884e-05
"ENSG00000123213",536.109436705438,0.732456844920555,0.14839485008763,4.93586431394368,7.97965726050458e-07,2.27593049360343e-05
"ENSG00000169855",1823.34915464204,-1.26926920797126,0.257369835514231,-4.93169374505459,8.15196566315806e-07,2.32070526256633e-05
"ENSG00000162772",370.386762363785,1.78645862875976,0.362323539362176,4.93056187269697,8.19934413876007e-07,2.32817753142028e-05
"ENSG00000274047",504.6864889638,-0.600717856021972,0.121841235120065,-4.93033294869351,8.20895874399757e-07,2.32817753142028e-05
"ENSG00000198960",615.840106456865,-0.630276413340398,0.128066244726583,-4.92148742774505,8.58889206822027e-07,2.4313788854803e-05
"ENSG00000100154",2015.1953004522,-0.847958839010015,0.172317195217551,-4.92091829802281,8.6139086509672e-07,2.43391131565109e-05
"ENSG00000135070",738.321493036144,0.526106691891432,0.106930388046289,4.92008587552947,8.65062490010732e-07,2.43973396856844e-05
"ENSG00000175538",158.402125940673,-1.23148636840916,0.250420939262295,-4.91766531998859,8.75824833969172e-07,2.46549574543924e-05
"ENSG00000115963",17566.069247416,-0.750936901085726,0.152719847117603,-4.91708782623035,8.78411489399755e-07,2.46818961168076e-05
"ENSG00000113552",1601.94321317934,-0.625772817337755,0.127550837983778,-4.90606590461867,9.292131355891e-07,2.60609869231424e-05
"ENSG00000101955",4382.94592682955,0.94975799060584,0.193653168919721,4.90442782787387,9.37000645924971e-07,2.62308221488608e-05
"ENSG00000134871",4509.49075225117,0.920979666179773,0.187805531032937,4.9039006525226,9.39520205145895e-07,2.62528293485878e-05
"ENSG00000168461",3786.76123221124,0.856424942654957,0.174990081114739,4.89413421148944,9.87394410014581e-07,2.75397575316221e-05
"ENSG00000086062",3238.14445797698,-0.581662131328353,0.118862053017696,-4.8935898090348,9.90130993670844e-07,2.75653196675458e-05
"ENSG00000064666",9555.09310167796,0.786205997946392,0.160707115585504,4.89216669144992,9.97319204524999e-07,2.77144942248277e-05
"ENSG00000136235",26550.4558211881,-0.399312424191734,0.081642975857797,-4.89095871379361,1.00346012942121e-06,2.7834072637517e-05
"ENSG00000173947",78.9745702975922,-1.27532884242502,0.260855836853854,-4.88901784911767,1.01340307873332e-06,2.80584819514007e-05
"ENSG00000206052",207.196957906122,-1.26497489143081,0.258991063801433,-4.88424145939126,1.03827777912685e-06,2.86947389870002e-05
"ENSG00000113140",31373.1573400551,-0.565096611995479,0.115720396805887,-4.88329307186345,1.04328627995117e-06,2.87440766025374e-05
"ENSG00000133069",146.588668067564,-1.07399111081404,0.219952731529794,-4.88282688441429,1.04575676513688e-06,2.87440766025374e-05
"ENSG00000169504",17541.9034391418,0.790618744799824,0.161909059353492,4.88310381121842,1.04428855813224e-06,2.87440766025374e-05
"ENSG00000134046",1430.89137592792,0.573584859458426,0.117580073985669,4.87824883941079,1.07031841490606e-06,2.93658920176672e-05
"ENSG00000101608",5385.86083332554,0.883034847409918,0.181178993929917,4.87382575792142,1.09457539766249e-06,2.9977114643035e-05
"ENSG00000100292",2424.338623894,-1.31392801171447,0.269667492836332,-4.8724004435786,1.10250416725702e-06,3.01397574243818e-05
"ENSG00000147100",1313.38399180987,-0.443583174760487,0.091054582052012,-4.8716183717927,1.10687814662664e-06,3.01504847673749e-05
"ENSG00000162878",1601.7843157763,1.53136248803701,0.314342175167663,4.8716418254096,1.10674673244613e-06,3.01504847673749e-05
"ENSG00000225697",379.462680355667,0.85643730703621,0.176004699229859,4.86599113991678,1.13884619560471e-06,3.09655756417117e-05
"ENSG00000184304",781.432501456156,0.671999519658691,0.138353975848129,4.85710306147141,1.19115603461693e-06,3.23298533051495e-05
"ENSG00000169218",600.480021303615,1.39095004553704,0.286446258575519,4.85588484364975,1.19850340762229e-06,3.24710806948829e-05
"ENSG00000105137",1424.02601953486,0.502091388226902,0.103447467239147,4.85358802517788,1.21247486003541e-06,3.27324986724355e-05
"ENSG00000163171",1533.26038771797,1.34689881498453,0.277502841195419,4.85363972917321,1.21215862983481e-06,3.27324986724355e-05
"ENSG00000196639",679.471014531725,-0.666288216092568,0.137650977714294,-4.84041760658981,1.29566567294275e-06,3.49161149763664e-05
"ENSG00000164933",532.536858648778,0.793566135298967,0.164244100010193,4.83162643437249,1.35422174924966e-06,3.64292866649843e-05
"ENSG00000162407",26271.8317891605,-1.01028716483634,0.209131142954353,-4.83087860834219,1.35931865864675e-06,3.65015622078103e-05
"ENSG00000066697",811.920497556838,-0.729876818640883,0.151135506471792,-4.82928754254784,1.37022423668932e-06,3.67292850701943e-05
"ENSG00000130224",373.449971746483,0.768169297663164,0.159441185902802,4.81788499824289,1.45087950231864e-06,3.88225619480846e-05
"ENSG00000129467",115.740160721441,-1.26104040945249,0.261820863451958,-4.81642445459234,1.46153461754334e-06,3.90386980294425e-05
"ENSG00000178425",521.393856850533,-0.735784920037708,0.152995454267821,-4.80919464933713,1.51539588840078e-06,4.04061104398411e-05
"ENSG00000074590",415.240238467516,1.17681400847815,0.244724941343558,4.80872117904024,1.51898898790796e-06,4.0430735012067e-05
"ENSG00000169093",770.108553504925,0.499994414251939,0.104147551795703,4.80082734189213,1.58011460525626e-06,4.19839222747474e-05
"ENSG00000167797",317.038681401614,0.896350846875766,0.186826362442202,4.79777497757078,1.60437871820789e-06,4.25539679286489e-05
"ENSG00000113460",504.369796794206,0.934727819241262,0.195102892575884,4.7909480320888,1.65995119928021e-06,4.39509806173056e-05
"ENSG00000126860",49.0566441773305,-1.46164135918964,0.305111785396266,-4.79051098367544,1.66357116105691e-06,4.39699567787205e-05
"ENSG00000172985",807.707463234926,0.90277486770685,0.188562844894318,4.78766041217092,1.68736853469102e-06,4.45212481844868e-05
